"id","x","y","bearing","q","time"
580,2.91119648308287,0.487797823514904,308,13,104
581,2.85154906215137,0.42214717828325,135,0,0
582,1.37152337890906,0.530897895413805,131,2,16
583,1.3825292901261,0.521046450408608,131,0,0
584,1.93813539555129,0.502882848679711,86,2,16
585,1.96453418958936,0.504345172547845,86,0,0
586,2.14478484742367,0.416066989568981,241,5,40
587,2.09675905302203,0.391669270297993,237,0,0
588,3.195964815272,0.134454198358262,340,4,32
589,3.19065427069876,0.149770116765348,340,0,0
590,0.756808603451114,1.00422904216097,297,10,80
591,0.746572336375132,1.0100013732185,121,0,0
592,1.4839683879167,0.802967099276064,245,5,40
593,1.44941136598351,0.790652793019157,250,0,0
594,1.61526967838011,0.56645545473085,77,14,112
595,1.6178095040456,0.651732025558988,311,0,0
596,1.3602096100356,0.802120490720857,214,16,128
597,1.37075373476801,0.81297247310963,65,0,0
598,2.60872633564958,0.547522208860657,266,14,112
599,2.51375224864382,0.541134162490198,266,0,0
600,1.54122991201095,0.508270357667142,257,18,144
601,1.52537524270529,0.504883923446315,77,0,0
602,1.87417796742988,0.354264565042713,75,25,200
603,1.89772907814607,0.359729038444055,259,0,0
604,1.11931099388646,0.574459753797812,256,1,8
605,1.11931099388646,0.574459753797812,256,0,0
606,2.74772406752352,0.272374428434855,254,3,24
607,2.74279834502078,0.270989068981179,74,0,0
608,1.46457335556223,0.610171241942132,129,11,88
609,1.51306093644846,0.561298838985699,150,0,0
610,1.39930753240102,0.812895508695172,131,5,40
611,1.41724024088753,0.796886910561248,131,0,0
612,1.2737016085814,1.0032285047774,172,2,16
613,1.27408643065194,1.00030385704167,172,0,0
614,2.85762925086571,0.0669564071883728,315,4,32
615,2.8472390549615,0.0775774963348663,315,0,0
616,2.60764883385213,0.562299376368727,347,12,96
617,2.60780276268032,0.561683661056346,167,0,0
618,1.70300911046,0.376507280719275,308,44,352
619,1.68592301052865,0.39028391084377,128,0,0
620,2.8459306599217,0.921569261411817,328,8,64
621,2.86417122606464,0.886396524165967,157,0,0
622,0.427939661979746,0.396979814870967,262,11,88
623,0.325961813290401,0.383126220332014,262,0,0
624,2.4821968388607,0.873081680525484,136,4,32
625,2.4761166501464,0.879392762482033,316,0,0
626,2.56916662679953,0.896555826827901,314,7,56
627,2.53360906748296,0.906022449762451,72,0,0
628,2.9322847325477,0.296156432393463,161,20,160
629,2.92581972176288,0.21888416063174,231,0,0
630,2.53460960486633,0.721307855910486,217,1,8
631,2.53460960486633,0.721307855910486,217,0,0
632,3.14255151188301,0.0833498273923984,257,1,8
633,3.14255151188301,0.0833498273923984,257,0,0
634,1.27577964776225,0.992068664732432,167,2,16
635,1.27647232748919,0.988913123753884,167,0,0
636,1.47434783615358,0.740318066194043,317,7,56
637,1.43455723406119,0.78141706332634,312,0,0
638,3.31787644721457,0.0912771620454498,164,2,16
639,3.32133984584931,0.0789628557885428,164,0,0
640,0.519296421522564,0.583310661419435,117,9,72
641,0.545849144388866,0.543443094912992,188,0,0
642,2.94975565454959,0.683364399756189,307,1,8
643,2.94975565454959,0.683364399756189,307,0,0
644,2.54299872600377,0.804814245214299,286,4,32
645,2.5118281382912,0.81635890732991,299,0,0
646,1.5272223886438,0.535823617916678,151,3,24
647,1.53761258454802,0.516582514390294,151,0,0
648,2.9842357120687,0.316782895373522,265,5,40
649,2.95314208877021,0.314473962950181,265,0,0
650,2.55023338092968,0.742473069789015,34,5,40
651,2.55885339530943,0.78418778223424,4,0,0
652,1.21928776780906,0.84537449144758,85,4,32
653,1.2797817972957,0.850069320708173,85,0,0
654,2.98739125304701,0.719152852315513,1,6,48
655,2.98739125304701,0.721769642395045,181,0,0
656,1.219980447536,1.03747766905413,339,8,64
657,1.22259723761557,1.03039694295683,159,0,0
658,1.49551305003249,0.711071588834093,150,3,24
659,1.51306093644846,0.680978502918937,160,0,0
660,2.9457535050161,0.438771491730102,255,4,32
661,2.91789238711004,0.430844157077598,252,0,0
662,2.41262100850962,0.519584126540474,23,2,16
663,2.41262100850962,0.519584126540474,23,0,0
664,2.86255497336841,0.873697395838412,260,2,16
665,2.84993280945518,0.87161935665735,260,0,0
666,2.49797454375225,0.947814126621587,257,3,24
667,2.46772752900893,0.942888404119261,262,0,0
668,1.22375170382714,0.484488353708535,333,2,16
669,1.21590133358844,0.499111592388783,331,0,0
670,1.19896916248529,0.642881117936819,259,1,8
671,1.19896916248529,0.642881117936819,259,0,0
672,1.56077887319366,0.511502863059601,80,14,112
673,1.67260816688848,0.491261222149642,155,0,0
674,2.53653371521896,0.930420169033986,317,3,24
675,2.52845245173791,0.939194112241697,317,0,0
676,2.23198552860481,0.534053436392353,84,1,8
677,2.23198552860481,0.534053436392353,84,0,0
678,3.35728222723642,0.353648849729786,160,1,8
679,3.35728222723642,0.353648849729786,160,0,0
680,3.29517194505355,0.0678030157430328,263,4,32
681,3.24168167725047,0.0620306846855006,263,0,0
682,2.44294498766705,0.916412645666665,150,2,16
683,2.44979482052241,0.906792093903747,133,0,0
684,0.948526958987081,0.796117266420499,90,2,16
685,0.949835354026881,0.796117266420499,90,0,0
686,3.35251043356192,0.581617444309568,97,1,8
687,3.35251043356192,0.581617444309568,97,0,0
688,2.45749126193295,0.2794551545327,262,4,32
689,2.42670549629088,0.275145147342755,256,0,0
690,0.907350997440805,0.841218413086004,20,19,152
691,0.903348847907358,0.833752864918058,215,0,0
692,2.38429810411892,0.543443094912992,348,12,96
693,2.38329756673555,0.552140073707339,174,0,0
694,1.50505663738153,0.814973547876234,41,3,24
695,1.5032864558571,0.836600548239869,349,0,0
696,2.43470979535781,0.82159248748952,221,3,24
697,2.4357872971553,0.783725995749681,150,0,0
698,2.40507849592732,0.534284329634633,85,1,8
699,2.40507849592732,0.534284329634633,85,0,0
700,2.97900213190954,0.661891328220923,305,1,8
701,2.97900213190954,0.661891328220923,305,0,0
702,1.39238073513157,0.51227250720035,311,2,16
703,1.38576179551853,0.518198767086797,311,0,0
704,1.40007717654207,0.444005071889165,84,1,8
705,1.40007717654207,0.444005071889165,84,0,0
706,2.38391328204841,0.893169392607074,330,2,16
707,2.38052684782779,0.899172616907433,330,0,0
708,2.91758452945361,0.402290359444487,142,1,8
709,2.91758452945361,0.402290359444487,142,0,0
710,2.53060745533285,0.936885179818903,137,4,32
711,2.55146481155536,0.914103713243871,137,0,0
712,0.827923722084281,0.793500476340968,26,26,208
713,0.902194381695756,0.791730294816643,51,0,0
714,2.50366991039604,0.639494683716539,348,7,56
715,2.51136635180657,0.693061915933565,40,0,0
716,1.6192718279136,0.46509332135433,261,3,24
717,1.58787034695867,0.460398492093737,261,0,0
718,3.21651431383808,0.054949958587656,357,1,8
719,3.21651431383808,0.054949958587656,357,0,0
720,3.18141854100611,0.565993668245744,94,3,24
721,3.18141854100611,0.565993668245744,94,0,0
722,2.90565504526731,0.655349353022095,258,24,192
723,2.91158130515342,0.65658078364795,90,0,0
724,1.29856111433735,0.971827023822473,86,3,24
725,1.33912136057081,0.973982027417446,86,0,0
726,3.12315647952853,0.425995398988636,347,3,24
727,3.12092451151947,0.436308630478939,347,0,0
728,0.871716473710123,0.829981608626583,119,2,16
729,0.874948979102547,0.828134462688348,119,0,0
730,2.8189161505708,0.560914016915051,266,9,72
731,2.65513587735502,0.550446856596926,266,0,0
732,1.43848241918055,0.450162225017892,90,17,136
733,1.60341715860794,0.469711186200465,81,0,0
734,3.00270717145392,0.697987638436437,95,4,32
735,3.05050207261325,0.705684079846662,59,0,0
736,0.959763763446434,0.395209633346642,273,4,32
737,0.946679813048573,0.396056241901849,273,0,0
738,1.01517814160214,0.439772029113678,90,12,96
739,1.2083588210061,0.453086872753613,82,0,0
740,1.42932365390206,0.786188857000844,311,3,24
741,1.40538772111535,0.807507999708288,311,0,0
742,2.49020113792763,0.539671838622064,266,3,24
743,2.47888736905416,0.538979158895225,266,0,0
744,0.546618788529923,0.412064840035773,263,5,40
745,0.479120997359692,0.403675718898163,262,0,0
746,1.07097734182839,0.674821349790757,142,2,16
747,1.07759628144144,0.666278299824778,142,0,0
748,2.90249950428901,0.548907568314881,189,9,72
749,2.90203771780438,0.552832753434177,353,0,0
750,1.44456260789485,0.772258298047981,132,13,104
751,1.49220358022598,0.716305168993156,144,0,0
752,1.4970523383146,0.845143598205301,143,5,40
753,1.50713467656238,0.817667302369676,196,0,0
754,2.60834151357907,0.209802359767292,186,4,32
755,2.61226669869843,0.197872875581033,186,0,0
756,1.51998773371793,0.549061497142702,330,11,88
757,1.4719619393163,0.604091053227863,309,0,0
758,1.5195259472333,0.435154164266996,157,3,24
759,1.52037255578844,0.432922196258112,337,0,0
760,2.84839352117307,0.212573078675191,83,5,40
761,2.88225786337936,0.215728619653192,90,0,0
762,1.47380908525484,0.846759850901804,254,11,88
763,1.46672835915716,0.844835740549111,74,0,0
764,2.92643543707571,0.315089678263109,350,2,16
765,2.92589668617697,0.318091290413288,350,0,0
766,2.54392229897303,0.733468233339024,37,1,8
767,2.54392229897303,0.733468233339024,37,0,0
768,2.24707055376941,0.297849649503876,235,2,16
769,2.24052857857048,0.293308749071652,235,0,0
770,3.13585560785588,0.365886191572782,165,3,24
771,3.13854936234956,0.355265102426289,165,0,0
772,0.757963069662682,0.783495102507402,174,4,32
773,0.76111861064099,0.753325052177788,174,0,0
774,3.36798028079703,0.732929482440008,96,1,8
775,3.36798028079703,0.732929482440008,96,0,0
776,3.1407043659445,0.195333049915412,263,1,8
777,3.1407043659445,0.195333049915412,263,0,0
778,3.31295072471184,0.562068483126448,191,1,8
779,3.31295072471184,0.562068483126448,191,0,0
780,2.24291447540773,0.540287553934991,357,7,56
781,2.24299143982184,0.53767076385546,177,0,0
782,2.46195519795105,0.894554752060751,318,1,8
783,2.46195519795105,0.894554752060751,318,0,0
784,2.86724980262884,0.563992593479141,86,4,32
785,2.89103180658734,0.565377952933364,86,0,0
786,3.31379733326701,0.639494683716539,93,1,8
787,3.31379733326701,0.639494683716539,93,0,0
788,2.41693101569953,0.844912704963021,305,27,216
789,2.44240623676834,0.836061797340852,108,0,0
790,2.90388486374289,0.332945422335815,272,5,40
791,2.89634235116059,0.395825348659569,72,0,0
792,0.795444739331907,0.471943154209348,199,11,88
793,0.796522241129393,0.475098695187896,19,0,0
794,3.09375607334035,0.504345172547845,90,4,32
795,3.13277703129165,0.504345172547845,90,0,0
796,1.14701818296429,0.38166389646388,155,1,8
797,1.14701818296429,0.38166389646388,155,0,0
798,0.781745073621187,1.02400889658582,17,1,8
799,0.781745073621187,1.02400889658582,17,0,0
800,2.57794057000751,0.807277106465462,65,16,128
801,2.56778126734565,0.802274419548679,242,0,0
802,1.5909489235229,0.572766536687399,329,19,152
803,1.58579230777785,0.581463515481199,150,0,0
804,2.92289507402689,0.0991275322840435,301,1,8
805,2.92289507402689,0.0991275322840435,301,0,0
806,1.34597119342617,0.568610458325823,179,6,48
807,1.36813694468844,0.534207365220722,136,0,0
808,1.40446414814606,0.499265521216604,145,6,48
809,1.4183947070991,0.470634759169583,157,0,0
810,3.24514507588521,0.102052180020312,81,6,48
811,3.2970190909921,0.109748621430537,81,0,0
812,2.59856703298771,0.73231376712708,37,8,64
813,2.58248147043974,0.711995161803758,39,0,0
814,2.2781641770679,0.525356457598553,85,3,24
815,2.31202851927419,0.527973247678084,85,0,0
816,3.32965200257267,0.44500560927274,163,7,56
817,3.35351097094529,0.365347440673765,163,0,0
818,2.84823959234487,0.0765769589512909,135,3,24
819,2.86078479184402,0.0638008662098251,135,0,0
820,1.51729397922425,0.798887985328399,126,20,160
821,1.53007007196572,0.78726635879833,322,0,0
822,2.56339429574166,0.640495221099567,265,2,16
823,2.54915587913219,0.63934075488817,265,0,0
824,1.27924304639696,0.97575220894177,347,3,24
825,1.27685714955971,0.987219906643471,347,0,0
826,2.64982533278174,0.910948172265323,206,9,72
827,2.59287166634392,0.874313111151339,243,0,0
828,1.35551478077521,0.974058991831357,274,7,56
829,1.30279415711315,0.972057917064753,266,0,0
830,1.67237727364617,0.491799973048659,335,11,88
831,1.55585315069093,0.510733218918305,260,0,0
832,1.24930388931007,1.01785174345764,87,1,8
833,1.24930388931007,1.01785174345764,87,0,0
834,3.21505198997009,0.602474800531907,170,12,96
835,3.23567845295028,0.589006028063603,276,0,0
836,3.02394934974695,0.614866071202725,160,3,24
837,3.02833632135094,0.602243907289627,160,0,0
838,1.35051209385836,0.524125026972698,253,4,32
839,1.29886897199378,0.513580902240662,260,0,0
840,2.89726592412984,0.424533075120502,72,4,32
841,2.93074544426562,0.434846306610805,72,0,0
842,0.891111506064635,0.506346247314449,15,12,96
843,0.909582965449859,0.574074931727164,15,0,0
844,2.5880229082553,0.95812735811189,287,2,16
845,2.56424090429679,0.961359863504349,264,0,0
846,2.60018328568391,0.170088722089218,230,16,128
847,2.50012954734722,0.184865889597287,298,0,0
848,1.35851639292528,0.544289703468199,316,5,40
849,1.34720262405185,0.561452767814067,345,0,0
850,0.727177304020619,0.953432528851297,284,20,160
851,0.739183752621029,0.950430916701118,104,0,0
852,0.797830636169159,0.871080605758881,299,3,24
853,0.778743461471076,0.882009552561564,299,0,0
854,1.31972632821629,0.578923689815579,284,12,96
855,1.30618059133377,0.588698170406866,145,0,0
856,2.60826454916495,0.183018743658505,23,8,64
857,2.6029540045917,0.225964886729585,341,0,0
858,1.35774674878423,0.992838308873181,340,7,56
859,1.36090228976257,0.983602579180364,160,0,0
860,0.765120760174472,0.795193693451381,86,5,40
861,0.799908675350015,0.797348697046354,86,0,0
862,1.80752678481483,0.485257997849831,261,8,64
863,1.74957258099364,0.47686887671222,260,0,0
864,1.31926454173167,0.849838427465894,99,9,72
865,1.38599268876084,0.821515523075062,125,0,0
866,1.35967085913689,0.590083529861089,49,13,104
867,1.4511815475079,0.619022149564301,70,0,0
868,2.47680932987334,0.827287854133141,274,2,16
869,2.4701903902603,0.827826605031611,274,0,0
870,1.17849662833333,0.640957007584673,323,8,64
871,1.09537506109972,0.696602278982214,257,0,0
872,0.920665841081014,0.597933900099683,33,14,112
873,0.977311649862403,0.70014264203141,5,0,0
874,2.5075950955154,0.618406434251374,169,8,64
875,2.50859563289878,0.568533493911365,192,0,0
876,1.43725098855487,0.614250355889797,254,10,80
877,1.34951155647499,0.579693333956875,217,0,0
878,3.34858524844255,0.381894789706706,343,1,8
879,3.34858524844255,0.381894789706706,343,0,0
880,1.41246844721303,0.519045375642004,69,17,136
881,1.41908738682607,0.521508236893167,239,0,0
882,1.33735117904638,0.362268864109675,262,5,40
883,1.36505836812425,0.366040120400604,82,0,0
884,2.87910232240105,0.103745397130179,251,5,40
885,2.85639782024003,0.0962798489622329,251,0,0
886,1.30625755574789,0.438694527316191,334,5,40
887,1.30956702555439,0.431998623288995,154,0,0
888,1.5150620112152,0.675437065103685,340,1,8
889,1.5150620112152,0.675437065103685,340,0,0
890,1.458570131262,0.622947334683598,59,9,72
891,1.51714005039605,0.662660972362219,22,0,0
892,2.94336760817885,0.395363562175011,80,16,128
893,3.1048389489715,0.410910373824376,88,0,0
894,0.964920379191483,0.501266595983755,13,4,32
895,0.97092360349167,0.526664852638318,13,0,0
896,3.42193233508477,0.124294895696327,271,8,64
897,3.34096577144614,0.115443988074158,263,0,0
898,1.14270817577442,0.395440526588921,82,8,64
899,1.20928239397539,0.40452232745337,82,0,0
900,1.2974836125399,0.867848100366422,349,4,32
901,1.29417414273336,0.885395986782392,349,0,0
902,1.48112070459483,0.864076844075494,317,8,64
903,1.48004320279734,0.865308274700802,137,0,0
904,3.33634790659983,0.681902075888602,9,1,8
905,3.33634790659983,0.681902075888602,9,0,0
906,0.711553527957274,0.482872101012579,217,14,112
907,0.714093353622758,0.486181570818948,37,0,0
908,2.4212410228894,0.53543879584603,86,9,72
909,2.48666077487881,0.539440945379784,86,0,0
910,3.35766704930697,0.636185213910169,94,1,8
911,3.35766704930697,0.636185213910169,94,0,0
912,2.52383458689161,0.637339680121566,85,2,16
913,2.55154177596944,0.63957164813045,85,0,0
914,1.28162894323424,0.414835558943673,81,1,8
915,1.28162894323424,0.414835558943673,81,0,0
916,0.800986177147467,1.05933556266004,210,2,16
917,0.797522778512763,1.05340930277414,210,0,0
918,3.31641412334657,0.579770298370786,11,2,16
919,3.31641412334657,0.579770298370786,11,0,0
920,1.44879565067065,0.790421899776878,70,4,32
921,1.48050498928197,0.801658704236298,70,0,0
922,3.33958041199225,0.568764387153644,183,14,112
923,3.34004219847688,0.575999042079857,3,0,0
924,2.57255306102015,0.545059347609495,86,2,16
925,2.59240987985929,0.54636774264926,86,0,0
926,1.28724734546392,0.850608071606643,265,7,56
927,1.23452672180186,0.846605922073435,265,0,0
928,2.34112106780594,0.291538567546781,59,13,104
929,2.43632604805404,0.321400760219657,69,0,0
930,1.42270471428901,0.460244563265369,337,8,64
931,1.39730645763431,0.507269820283567,316,0,0
932,2.53484049810865,0.906407271833099,252,5,40
933,2.49343364332006,0.893400285849354,252,0,0
934,3.32534199538279,0.62787305718647,190,5,40
935,3.32295609854554,0.615096964445004,190,0,0
936,3.30779410896682,0.674513492134567,274,4,32
937,3.32318699178785,0.673128132680344,95,0,0
938,1.36705944289096,0.834830366715545,298,6,48
939,1.30456433863758,0.851300751334028,273,0,0
940,1.50890485808678,0.653733100326139,233,6,48
941,1.47688766181903,0.63349145941618,240,0,0
942,3.16987387889036,0.312780745839768,137,14,112
943,3.1720288824853,0.243512773145554,183,0,0
944,3.33419290300489,0.668741161076488,189,2,16
945,3.33342325886383,0.664200260644264,189,0,0
946,3.37036617763432,0.84537449144758,192,16,128
947,3.35058632320929,0.755403091358849,192,0,0
948,2.44471516919148,0.311241457557723,156,3,24
949,2.45225768177378,0.294078393212401,156,0,0
950,0.397615682822311,0.463707961900107,215,7,56
951,0.40992998907915,0.481024955073797,35,0,0
952,1.23283350469155,0.803813707830724,325,5,40
953,1.21774847952695,0.832983220776762,336,0,0
954,2.46318662857674,0.749168973816212,141,4,32
955,2.51121242297834,0.718306243760306,104,0,0
956,2.7266358180587,0.33748632276804,131,11,88
957,2.76296302151635,0.283149446409717,156,0,0
958,0.416625893106278,0.491953901877027,354,15,120
959,0.492897627484494,0.589467814548162,38,0,0
960,0.863019494916254,0.417067526952556,17,4,32
961,0.874641121446117,0.454472232207836,17,0,0
962,2.97515391120429,0.664662047128823,125,3,24
963,2.97984874046471,0.661275612907995,125,0,0
964,-0.00744802861315624,0.345875443905103,116,1,8
965,-0.00744802861315624,0.345875443905103,116,0,0
966,3.01517540653896,0.597318184786755,323,8,64
967,2.99039286519712,0.62787305718647,129,0,0
968,2.52768280759686,0.955125745961711,78,1,8
969,2.52768280759686,0.955125745961711,78,0,0
970,2.63281619726451,0.548984532728791,266,2,16
971,2.61226669869843,0.547753102102937,266,0,0
972,1.42016488862353,0.435846843994381,261,2,16
973,1.41654756116059,0.435308093095364,261,0,0
974,1.01471635511751,0.392438914438742,92,8,64
975,1.13439601905106,0.394363024791435,82,0,0
976,2.93367009200161,0.644805228289512,133,10,80
977,2.9321308037195,0.646344516571557,313,0,0
978,2.77081339175508,0.654579708880799,262,3,24
979,2.76919713905886,0.654348815638519,262,0,0
980,1.30587273367738,0.514735368452059,80,2,16
981,1.35374459925078,0.525510386426921,67,0,0
982,2.62334957432959,0.582771910520965,161,6,48
983,2.62334957432959,0.582771910520965,161,0,0
984,1.83777379955814,0.395286597760553,81,18,144
985,1.85301275355098,0.397672494597805,259,0,0
986,0.779282212369819,0.408062690502019,274,12,96
987,0.584331351441427,0.414527701286936,269,0,0
988,1.13978352803842,1.01792870787155,93,2,16
989,1.17195465313437,1.0166972772457,90,0,0
990,3.27823977395041,0.106977902522637,261,3,24
991,3.25107133577132,0.102898788574972,261,0,0
992,0.498746922956484,0.596702469473828,39,11,88
993,0.594105832032782,0.620253580190156,107,0,0
994,2.94121260458391,0.661891328220923,241,1,8
995,2.94121260458391,0.661891328220923,241,0,0
996,2.55862250206712,0.78141706332634,184,5,40
997,2.55092606065662,0.743550571586501,214,0,0
998,1.21759455069875,0.833445007261321,156,2,16
999,1.2276768889465,0.812664615452893,153,0,0
1000,2.50998099235266,0.818436946510972,137,2,16
1001,2.54053586475241,0.805506924941138,106,0,0
1002,3.28316549645314,0.336947571869023,155,10,80
1003,3.29832748603186,0.296849112120301,161,0,0
1004,1.7652733214711,0.431459872389978,76,26,208
1005,1.76665868092498,0.431844694460626,256,0,0
1006,2.92574275734877,0.346337230389662,188,3,24
1007,2.92435739789489,0.337255429525213,188,0,0
1008,0.700624581154351,0.786265821414755,266,23,184
1009,0.761965219196163,0.734930557206612,359,0,0
1010,2.45487447185338,0.942657510876435,88,4,32
1011,2.50874956172697,0.950507881115576,72,0,0
1012,2.58240450602562,0.869233459820098,244,6,48
1013,2.51975547294401,0.838524658592562,243,0,0
1014,2.24191393802439,0.426842007543843,110,5,40
1015,2.27362327663571,0.408370548158756,120,0,0
1016,0.830694440992078,0.811510149241496,56,5,40
1017,0.852244476941528,0.825748565851096,56,0,0
1018,2.87679338997788,0.820438021277576,84,5,40
1019,2.90442361464163,0.823208740185476,87,0,0
1020,0.883261135825905,0.593700857323649,104,1,8
1021,0.883261135825905,0.593700857323649,104,0,0
1022,1.99054816155692,0.505807496415979,266,9,72
1023,1.84485452565582,0.496571766723162,265,0,0
1024,0.807836010002827,0.797887447944823,266,2,16
1025,0.784900614599495,0.796425124076689,266,0,0
1026,2.79028538852368,0.885395986782392,264,4,32
1027,2.76912017464477,0.884087591742626,267,0,0
1028,2.82522723252742,0.873697395838412,336,2,16
1029,2.82499633928511,0.874159182322971,336,0,0
1030,0.876334338556429,0.400828035576352,273,3,24
1031,0.865636284995819,0.401597679717648,273,0,0
1032,1.38014339328885,0.350339379923416,262,13,104
1033,1.40677308056923,0.373813526225287,262,0,0
1034,2.84569976667938,0.870926676930512,80,1,8
1035,2.84569976667938,0.870926676930512,80,0,0
1036,2.81822347084386,0.889705993972336,156,3,24
1037,2.82261044244785,0.879777584552681,156,0,0
1038,0.890649719580008,0.399827498192777,93,3,24
1039,0.918049051001448,0.397980352254542,93,0,0
1040,3.12669684257735,0.409525014370153,168,8,64
1041,3.13477810605839,0.370273163176638,168,0,0
1042,2.78805342051462,0.928496058681293,136,7,56
1043,2.81522185869375,0.894554752060751,147,0,0
1044,2.88041071744081,0.418529850820691,70,2,16
1045,2.8936485966669,0.423301644495194,70,0,0
1046,3.07120550000753,0.509655717120818,16,9,72
1047,3.08605963192981,0.563222949338392,14,0,0
1048,2.74225959412204,0.875082755292088,228,9,72
1049,2.74626174365552,0.883702769671978,90,0,0
1050,1.75280508638606,0.413911985974009,319,2,16
1051,1.74734061298458,0.420223067930557,319,0,0
1052,2.76003837378036,0.903559588511288,355,5,40
1053,2.76019230260856,0.901943335814786,175,0,0
1054,0.848319291822163,0.823208740185476,236,2,16
1055,0.829078188295848,0.808431572677406,207,0,0
1056,2.78651413223251,0.885011164711744,84,2,16
1057,2.78720681195949,0.885088129126201,84,0,0
1058,0.983007016506196,0.442927570091678,7,3,24
1059,0.986316486312702,0.469249399715906,7,0,0
1060,3.26707993390517,0.270681211324442,289,11,88
1061,3.25353419702265,0.291615531961239,346,0,0
1062,0.721943723861489,0.617405896868345,190,5,40
1063,0.719634791438318,0.604783732955248,10,0,0
1064,2.27700971085633,0.316859859787433,58,12,96
1065,2.3717529046198,0.379970679354014,52,0,0
1066,2.35959252719116,0.370734949661197,232,10,80
1067,2.28816955090157,0.323709692642998,238,0,0
1068,1.49628269417354,0.404907149524018,132,5,40
1069,1.48050498928197,0.424302181878223,336,0,0
1070,2.86486390579158,0.783495102507402,336,5,40
1071,2.85216477746423,0.812433722210614,336,0,0
1072,3.14078133035861,0.346645088046399,345,3,24
1073,3.13785668262262,0.35788189250582,345,0,0
1074,0.759964144429422,0.764561856637209,354,3,24
1075,0.758578784975541,0.777876700277691,354,0,0
1076,2.9096571948008,0.717151777548363,134,1,8
1077,2.9096571948008,0.717151777548363,134,0,0
1078,1.32950080880765,0.406985188704533,158,7,56
1079,1.32934687997945,0.407446975189638,338,0,0
1080,2.4466392795441,0.324941123268853,71,26,208
1081,2.59664292263509,0.24482116818532,161,0,0
1082,1.75357473052712,0.412988413004891,139,3,24
1083,1.76681260975321,0.397749459012262,137,0,0
1084,1.83738897748763,0.379277999626628,155,3,24
1085,1.84862578194699,0.361730113210659,134,0,0
1086,1.80898910868282,0.392361950024831,85,3,24
1087,1.82930771400659,0.394055167135245,85,0,0
1088,2.38622221447155,0.532822005766498,266,9,72
1089,2.3348869502634,0.52958950037404,266,0,0
1090,1.85647615218572,0.354033671800434,314,5,40
1091,1.84116023377877,0.371042807317387,314,0,0
1092,2.93012972895276,0.658735787242922,75,2,16
1093,2.94444510997634,0.663584545331336,61,0,0
1094,1.1109988371631,1.04386571542513,58,6,48
1095,1.10422596872182,1.0281649749474,152,0,0
1096,1.80814250012768,0.392284985610921,265,3,24
1097,1.78643853535,0.390514804086049,265,0,0
1098,0.958609297234866,1.11444208315966,283,4,32
1099,0.980467190840712,1.10928546741451,103,0,0
1100,1.74772543505513,0.375429778921789,135,9,72
1101,1.75257419314375,0.370504056418917,315,0,0
1102,2.47811772491314,0.387974978420976,204,1,8
1103,2.47811772491314,0.387974978420976,204,0,0
1104,2.88918466064883,0.121601141202885,306,5,40
1105,2.86717283821475,0.137763668164631,306,0,0
1106,1.56201030381935,0.441080424153443,157,6,48
1107,1.5614715529206,0.44246578360712,337,0,0
1108,1.72271200047094,0.380971216737042,251,1,8
1109,1.72271200047094,0.380971216737042,251,0,0
1110,1.75003436747826,0.389514266703021,73,1,8
1111,1.75003436747826,0.389514266703021,73,0,0
1112,2.71262829469158,0.647191125126764,263,10,80
1113,2.59333345282855,0.640957007584673,277,0,0
1114,1.66044778945987,0.47094261682632,261,5,40
1115,1.63381810217945,0.467171360534845,261,0,0
1116,2.04680914826777,0.509655717120818,85,9,72
1117,2.10091513138371,0.513503937826204,85,0,0
1118,0.693620819470759,0.833521971675779,32,7,56
1119,0.740800005317258,0.883548840844156,59,0,0
1120,2.90080628717869,0.113058091236906,126,1,8
1121,2.90080628717869,0.113058091236906,126,0,0
1122,1.38691626173009,0.414296808044657,155,4,32
1123,1.4003850341985,0.384665508614059,155,0,0
1124,1.38683929731598,0.414373772458567,335,2,16
1125,1.38683929731598,0.414450736873025,335,0,0
1126,0.788979728547058,0.623793943238805,96,3,24
1127,0.807297259104118,0.618560363079742,108,0,0
1128,1.38168268157096,0.369118696965241,79,1,8
1129,1.38168268157096,0.369118696965241,79,0,0
1130,1.43725098855487,0.377122996032203,99,23,184
1131,1.37329356043349,0.357343141606803,321,0,0
1132,1.34389315424531,0.42437914629268,81,1,8
1133,1.34389315424531,0.42437914629268,81,0,0
1134,1.29579039542959,0.416990562538646,261,5,40
1135,1.25038139110755,0.410217694096991,261,0,0
1136,2.84608458874993,0.0928934147414057,71,3,24
1137,2.86601837200315,0.0994353899402338,71,0,0
1138,1.06266518510503,0.748707187331653,336,5,40
1139,1.0528137400996,0.785573141687916,359,0,0
1140,1.19065700576194,0.621561975229921,148,13,104
1141,1.27785768694308,0.526356994981581,131,0,0
1142,1.27631839866096,0.527742354435805,311,13,104
1143,1.18696271388489,0.62756519953028,328,0,0
1144,1.25068924876395,0.50611535407217,81,1,8
1145,1.25068924876395,0.50611535407217,81,0,0
1146,1.28493841304075,0.511348934231232,261,4,32
1147,1.2468410280587,0.505499638759242,261,0,0
1148,1.1798050233731,0.539671838622064,130,4,32
1149,1.20243256112003,0.52012287743949,145,0,0
1150,2.84639244640636,0.406215544563784,250,4,32
1151,2.82099418975163,0.397056779285424,250,0,0
1152,1.23444975738778,0.45362562365263,172,3,24
1153,1.23875976457766,0.43045933500695,164,0,0
1154,1.2078200701074,0.453009908339702,262,21,168
